STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG
PreCdcFateTxFactCompetition	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
PreCdcFateTxFactCompetition	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
PreCdcFateTxFactCompetition	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
PreCdcFateTxFactCompetition	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
PreCdcFateTxFactCompetition	specimen_from_organism	organ	blood	http://purl.obolibrary.org/obo/UBERON_0000178
PreCdcFateTxFactCompetition	specimen_from_organism	storage_time_unit	hour	http://purl.obolibrary.org/obo/UO_0000032
PreCdcFateTxFactCompetition	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
PreCdcFateTxFactCompetition	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
PreCdcFateTxFactCompetition	cell_suspension	selected_cell_types	classic dendtritic cell	http://purl.obolibrary.org/obo/CL_0000990
PreCdcFateTxFactCompetition	cell_suspension	selected_cell_types	precursor dendtritic cell	http://purl.obolibrary.org/obo/CL_0002010
PreCdcFateTxFactCompetition	cell_suspension	selected_cell_types	preDC	http://purl.obolibrary.org/obo/CL_0002010
PreCdcFateTxFactCompetition	cell_suspension	selected_cell_types	DCs	http://purl.obolibrary.org/obo/CL_0000451
PreCdcFateTxFactCompetition	collection_protocol	method	blood draw	http://www.ebi.ac.uk/efo/EFO_0009121
PreCdcFateTxFactCompetition	enrichment_protocol	method	density gradient centrifugation	http://www.ebi.ac.uk/efo/EFO_0009112
PreCdcFateTxFactCompetition	enrichment_protocol	method	MACS	http://www.ebi.ac.uk/efo/EFO_0009109
PreCdcFateTxFactCompetition	enrichment_protocol	method	FACS	http://www.ebi.ac.uk/efo/EFO_0009108
PreCdcFateTxFactCompetition	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
PreCdcFateTxFactCompetition	library_preparation_protocol	library_construction_method	Fluidigm C1	http://www.ebi.ac.uk/efo/EFO_0010058
PreCdcFateTxFactCompetition	library_preparation_protocol	cdna_library_amplification_method	PCR	http://purl.obolibrary.org/obo/OBI_0000415
PreCdcFateTxFactCompetition	sequencing_protocol	instrument_manufacturer_model	Illumina NextSeq 500	http://www.ebi.ac.uk/efo/EFO_0009173
PreCdcFateTxFactCompetition	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
PreCdcFateTxFactCompetition	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
AllelicExpressionPatterns	project	project_role	principal investigator	http://www.ebi.ac.uk/efo/EFO_0009736
AllelicExpressionPatterns	project	project_role	Human Cell Atlas wrangler intern	http://www.ebi.ac.uk/efo/EFO_0009737
AllelicExpressionPatterns	project	project_role	Human Cell Atlas wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
AllelicExpressionPatterns	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
AllelicExpressionPatterns	donor_organism	development_stage	human adult stage	http://www.ebi.ac.uk/efo/EFO_0001272
AllelicExpressionPatterns	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
AllelicExpressionPatterns	donor_organism	strain	CAST/EiJ (mother) x C57BL/6J (father)	http://www.ebi.ac.uk/efo/EFO_0010945
AllelicExpressionPatterns	donor_organism	genus_species	Mus musculus	http://purl.obolibrary.org/obo/NCBITaxon_10090
AllelicExpressionPatterns	donor_organism	development_stage	mouse adult stage	http://www.ebi.ac.uk/efo/EFO_0001272
AllelicExpressionPatterns	donor_organism	strain	C57BL/6J (mother) x CAST/EiJ (father)	http://www.ebi.ac.uk/efo/EFO_0010946
AllelicExpressionPatterns	donor_organism	organism_age_unit	day	http://purl.obolibrary.org/obo/UO_0000033
AllelicExpressionPatterns	donor_organism	development_stage	Theiler stage 23	http://www.ebi.ac.uk/efo/EFO_0004411
AllelicExpressionPatterns	donor_organism	gestational_age_unit	day	http://purl.obolibrary.org/obo/UO_0000033
AllelicExpressionPatterns	donor_organism	strain	CAST/EiJ x C57BL/6J or C57BL/6J x CAST/EiJ	http://www.ebi.ac.uk/efo/EFO_0010946
AllelicExpressionPatterns	donor_organism	strain	CAST x C57	http://www.ebi.ac.uk/efo/EFO_0010945
AllelicExpressionPatterns	donor_organism	strain	C57 x CAST	http://www.ebi.ac.uk/efo/EFO_0010946
AllelicExpressionPatterns	donor_organism	strain	CAST/EiJ_x_C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0010945
AllelicExpressionPatterns	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
AllelicExpressionPatterns	specimen_from_organism	organ	hematopoietic system	http://purl.obolibrary.org/obo/UBERON_0002390
AllelicExpressionPatterns	specimen_from_organism	organ_parts	blood	http://purl.obolibrary.org/obo/UBERON_0000178
AllelicExpressionPatterns	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
AllelicExpressionPatterns	specimen_from_organism	genus_species	Mus musculus	http://purl.obolibrary.org/obo/NCBITaxon_10090
AllelicExpressionPatterns	specimen_from_organism	organ	tail	http://purl.obolibrary.org/obo/UBERON_0002415
AllelicExpressionPatterns	specimen_from_organism	organ_parts	tail	http://purl.obolibrary.org/obo/UBERON_0002415
AllelicExpressionPatterns	specimen_from_organism	genus_species	Mus Musculus	http://purl.obolibrary.org/obo/NCBITaxon_10090
AllelicExpressionPatterns	specimen_from_organism	organ	skin	http://purl.obolibrary.org/obo/UBERON_0000014
AllelicExpressionPatterns	specimen_from_organism	organ_parts	skin of body	http://purl.obolibrary.org/obo/UBERON_0002097
AllelicExpressionPatterns	specimen_from_organism	organ	brain	http://purl.obolibrary.org/obo/UBERON_0000955
AllelicExpressionPatterns	specimen_from_organism	organ_parts	cortex	http://purl.obolibrary.org/obo/UBERON_0001851
AllelicExpressionPatterns	specimen_from_organism	organ	liver	http://purl.obolibrary.org/obo/UBERON_0003894
AllelicExpressionPatterns	specimen_from_organism	organ_parts	fibroblast	http://purl.obolibrary.org/obo/CL_0000057
AllelicExpressionPatterns	cell_suspension	genus_species	Mus musculus	http://purl.obolibrary.org/obo/NCBITaxon_10090
AllelicExpressionPatterns	cell_suspension	selected_cell_types	single fibroblast	http://purl.obolibrary.org/obo/CL_0000057
AllelicExpressionPatterns	cell_suspension	selected_cell_types	fibroblast	http://purl.obolibrary.org/obo/CL_0000057
AllelicExpressionPatterns	cell_suspension	selected_cell_types	splitted fibroblast	http://purl.obolibrary.org/obo/CL_0000057
AllelicExpressionPatterns	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
AllelicExpressionPatterns	cell_suspension	selected_cell_types	in vivo single Tcell	http://purl.obolibrary.org/obo/CL_0000084
AllelicExpressionPatterns	cell_suspension	selected_cell_types	ex vivo single Tcell	http://purl.obolibrary.org/obo/CL_0000084
AllelicExpressionPatterns	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
AllelicExpressionPatterns	collection_protocol	method	blood draw	http://www.ebi.ac.uk/efo/EFO_0009121
AllelicExpressionPatterns	collection_protocol	method	dissection	http://www.ebi.ac.uk/efo/EFO_0003856
AllelicExpressionPatterns	enrichment_protocol	method	density gradient centrifugation	http://www.ebi.ac.uk/efo/EFO_0009110
AllelicExpressionPatterns	enrichment_protocol	method	magnetic affinity cell sorting	http://www.ebi.ac.uk/efo/EFO_0009109
AllelicExpressionPatterns	enrichment_protocol	method	fluoresence-activated cell sorting	http://www.ebi.ac.uk/efo/EFO_0009108
AllelicExpressionPatterns	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
AllelicExpressionPatterns	dissociation_protocol	method	mechanical dissociation	http://www.ebi.ac.uk/efo/EFO_0009129
AllelicExpressionPatterns	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
AllelicExpressionPatterns	library_preparation_protocol	library_construction_method	Smart-seq2	http://www.ebi.ac.uk/efo/EFO_0008931
AllelicExpressionPatterns	library_preparation_protocol	cdna_library_amplification_method	PCR	http://purl.obolibrary.org/obo/OBI_0000415
AllelicExpressionPatterns	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2000	http://www.ebi.ac.uk/efo/EFO_0004203
AllelicExpressionPatterns	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
AllelicExpressionPatterns	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
DevelopingMouseKidneyHumanKidneyOrganoids	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
DevelopingMouseKidneyHumanKidneyOrganoids	project	project_role	Human Cell Atlas wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
DevelopingMouseKidneyHumanKidneyOrganoids	project	project_role	data curator	http://www.ebi.ac.uk/efo/EFO_0009737
DevelopingMouseKidneyHumanKidneyOrganoids	donor_organism	ethnicity	african	http://purl.obolibrary.org/obo/HANCESTRO_0010
DevelopingMouseKidneyHumanKidneyOrganoids	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
DevelopingMouseKidneyHumanKidneyOrganoids	donor_organism	development_stage	fetal stage	http://purl.obolibrary.org/obo/HsapDv_0000037
DevelopingMouseKidneyHumanKidneyOrganoids	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
DevelopingMouseKidneyHumanKidneyOrganoids	donor_organism	gestational_age_unit	12	http://purl.obolibrary.org/obo/UO_0000034
DevelopingMouseKidneyHumanKidneyOrganoids	donor_organism	strain	C57BL/6	http://www.ebi.ac.uk/efo/EFO_0005181
DevelopingMouseKidneyHumanKidneyOrganoids	donor_organism	genus_species	Mus musculus	http://purl.obolibrary.org/obo/NCBITaxon_10090
DevelopingMouseKidneyHumanKidneyOrganoids	donor_organism	development_stage	Theiler stage 26	http://www.ebi.ac.uk/efo/EFO_0002587
DevelopingMouseKidneyHumanKidneyOrganoids	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
DevelopingMouseKidneyHumanKidneyOrganoids	specimen_from_organism	organ	skin of body	http://purl.obolibrary.org/obo/UBERON_0002097
DevelopingMouseKidneyHumanKidneyOrganoids	specimen_from_organism	organ_parts	skin epidermis	http://purl.obolibrary.org/obo/UBERON_0001003
DevelopingMouseKidneyHumanKidneyOrganoids	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
DevelopingMouseKidneyHumanKidneyOrganoids	specimen_from_organism	genus_species	Mus musculus	http://purl.obolibrary.org/obo/NCBITaxon_10090
DevelopingMouseKidneyHumanKidneyOrganoids	specimen_from_organism	organ	whole embryo	http://purl.obolibrary.org/obo/UBERON_0000922
DevelopingMouseKidneyHumanKidneyOrganoids	specimen_from_organism	organ_parts	kidney	http://purl.obolibrary.org/obo/UBERON_0002113
DevelopingMouseKidneyHumanKidneyOrganoids	cell_line	disease	normal	http://purl.obolibrary.org/obo/PATO_0000461
DevelopingMouseKidneyHumanKidneyOrganoids	cell_line	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
DevelopingMouseKidneyHumanKidneyOrganoids	cell_line	cell_type	fibroblast	http://purl.obolibrary.org/obo/CL_0000057
DevelopingMouseKidneyHumanKidneyOrganoids	cell_line	cell_type	pluripotent stem cell	http://purl.obolibrary.org/obo/CL_0002248
DevelopingMouseKidneyHumanKidneyOrganoids	organoid	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
DevelopingMouseKidneyHumanKidneyOrganoids	organoid	model_organ	kidney	http://purl.obolibrary.org/obo/UBERON_0002113
DevelopingMouseKidneyHumanKidneyOrganoids	organoid	age_unit	day	http://purl.obolibrary.org/obo/UO_0000033
DevelopingMouseKidneyHumanKidneyOrganoids	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
DevelopingMouseKidneyHumanKidneyOrganoids	cell_suspension	genus_species	Mus musculus	http://purl.obolibrary.org/obo/NCBITaxon_10090
DevelopingMouseKidneyHumanKidneyOrganoids	collection_protocol	method	section	http://www.ebi.ac.uk/efo/EFO_0009744
DevelopingMouseKidneyHumanKidneyOrganoids	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
DevelopingMouseKidneyHumanKidneyOrganoids	library_preparation_protocol	input_nucleic_acid_molecule	mRNA	http://purl.obolibrary.org/obo/CHEBI_33699
DevelopingMouseKidneyHumanKidneyOrganoids	library_preparation_protocol	library_construction_method	10X v2 sequencing	http://www.ebi.ac.uk/efo/EFO_0009310
DevelopingMouseKidneyHumanKidneyOrganoids	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2500	http://www.ebi.ac.uk/efo/EFO_0008565
DevelopingMouseKidneyHumanKidneyOrganoids	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
DevelopingMouseKidneyHumanKidneyOrganoids	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
HumanDevoLiverSegalRashid	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
HumanDevoLiverSegalRashid	project	project_role	data wrangler intern	http://www.ebi.ac.uk/efo/EFO_0009737
HumanDevoLiverSegalRashid	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanDevoLiverSegalRashid	donor_organism	development_stage	human fetal stage	http://purl.obolibrary.org/obo/HsapDv_0000037
HumanDevoLiverSegalRashid	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanDevoLiverSegalRashid	donor_organism	gestational_age_unit	week	http://purl.obolibrary.org/obo/UO_0000034
HumanDevoLiverSegalRashid	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
HumanDevoLiverSegalRashid	donor_organism	development_stage	human child stage	http://purl.obolibrary.org/obo/HsapDv_0000085
HumanDevoLiverSegalRashid	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
HumanDevoLiverSegalRashid	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanDevoLiverSegalRashid	specimen_from_organism	organ	liver	http://purl.obolibrary.org/obo/UBERON_0002107
HumanDevoLiverSegalRashid	specimen_from_organism	organ_parts	liver parenchyma	http://purl.obolibrary.org/obo/UBERON_0001280
HumanDevoLiverSegalRashid	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanDevoLiverSegalRashid	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanDevoLiverSegalRashid	cell_suspension	selected_cell_types	human fetal liver cell	http://purl.obolibrary.org/obo/CL_0002353
HumanDevoLiverSegalRashid	cell_suspension	selected_cell_types	hepatocyte	http://purl.obolibrary.org/obo/CL_0000182
HumanDevoLiverSegalRashid	collection_protocol	method	liver resection	http://www.ebi.ac.uk/efo/EFO_0009744
HumanDevoLiverSegalRashid	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
HumanDevoLiverSegalRashid	enrichment_protocol	method	FACS	http://www.ebi.ac.uk/efo/EFO_0009108
HumanDevoLiverSegalRashid	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
HumanDevoLiverSegalRashid	library_preparation_protocol	library_construction_method	smart-seq2	http://www.ebi.ac.uk/efo/EFO_0008931
HumanDevoLiverSegalRashid	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2500	http://www.ebi.ac.uk/efo/EFO_0008565
HumanDevoLiverSegalRashid	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
HumanDevoLiverSegalRashid	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
HumanIsletType2Diabetes	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
HumanIsletType2Diabetes	project	project_role	data wrangler intern	http://www.ebi.ac.uk/efo/EFO_0009737
HumanIsletType2Diabetes	project	project_role	data wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
HumanIsletType2Diabetes	donor_organism	ethnicity	African American	http://purl.obolibrary.org/obo/HANCESTRO_0568
HumanIsletType2Diabetes	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanIsletType2Diabetes	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
HumanIsletType2Diabetes	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
HumanIsletType2Diabetes	donor_organism	diseases	type 2 diabetes	http://purl.obolibrary.org/obo/MONDO_0005148
HumanIsletType2Diabetes	donor_organism	ethnicity	Caucasian	http://purl.obolibrary.org/obo/HANCESTRO_0005
HumanIsletType2Diabetes	donor_organism	ethnicity	Hispanic	http://purl.obolibrary.org/obo/HANCESTRO_0014
HumanIsletType2Diabetes	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanIsletType2Diabetes	donor_organism	ethnicity	Native American	http://purl.obolibrary.org/obo/HANCESTRO_0013
